chip_id,archetype,archetype_confidence,region,imagery_layer,grid_id,detector,source_run,source_pred_id,bbox_geo_wkt,preview_path,added_date,notes,training_eligible
johannesburg_G0774_v4_2_p0016,skylight_roof_window,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0016,"POLYGON ((28.03734809160233 -26.213820129632953, 28.03734809160233 -26.213787943124764, 28.037283718585968 -26.213787943124764, 28.037283718585968 -26.213820129632953, 28.03734809160233 -26.213820129632953))",previews/skylight_roof_window/johannesburg_G0774_v4_2_p0016.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0018,skylight_roof_window,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0018,"POLYGON ((28.037510365247726 -26.21390730142593, 28.037510365247726 -26.213873773813244, 28.03744465112686 -26.213873773813244, 28.03744465112686 -26.21390730142593, 28.037510365247726 -26.21390730142593))",previews/skylight_roof_window/johannesburg_G0774_v4_2_p0018.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0019,skylight_roof_window,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0019,"POLYGON ((28.037667274475098 -26.213915348052982, 28.037667274475098 -26.2138670682907, 28.037598878145218 -26.2138670682907, 28.037598878145218 -26.213915348052982, 28.037667274475098 -26.213915348052982))",previews/skylight_roof_window/johannesburg_G0774_v4_2_p0019.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0020,skylight_roof_window,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0020,"POLYGON ((28.03735613822937 -26.213915348052982, 28.03735613822937 -26.213880479335785, 28.037289083003998 -26.213880479335785, 28.037289083003998 -26.213915348052982, 28.03735613822937 -26.213915348052982))",previews/skylight_roof_window/johannesburg_G0774_v4_2_p0020.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0022,skylight_roof_window,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0022,"POLYGON ((28.037515729665756 -26.214001178741462, 28.037515729665756 -26.213966310024254, 28.037447333335876 -26.213966310024254, 28.037447333335876 -26.214001178741462, 28.037515729665756 -26.214001178741462))",previews/skylight_roof_window/johannesburg_G0774_v4_2_p0022.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0023,skylight_roof_window,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0023,"POLYGON ((28.037362843751907 -26.21400117874146, 28.037362843751907 -26.213974356651303, 28.037294447422028 -26.213974356651303, 28.037294447422028 -26.21400117874146, 28.037362843751907 -26.21400117874146))",previews/skylight_roof_window/johannesburg_G0774_v4_2_p0023.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0028,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0028,"POLYGON ((28.03982108831406 -26.212854534387585, 28.03982108831406 -26.212676167488095, 28.039528727531437 -26.212676167488095, 28.039528727531437 -26.212854534387585, 28.03982108831406 -26.212854534387585))",previews/corrugated_metal_roof/johannesburg_G0774_v4_2_p0028.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0033,skylight_roof_window,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0033,"POLYGON ((28.037814795970917 -26.213802695274357, 28.037814795970917 -26.213767826557152, 28.03775042295456 -26.213767826557152, 28.03775042295456 -26.213802695274357, 28.037814795970917 -26.213802695274357))",previews/skylight_roof_window/johannesburg_G0774_v4_2_p0033.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0035,skylight_roof_window,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0035,"POLYGON ((28.03782418370247 -26.213991791009907, 28.03782418370247 -26.2139555811882, 28.037761151790622 -26.2139555811882, 28.037761151790622 -26.213991791009907, 28.03782418370247 -26.213991791009907))",previews/skylight_roof_window/johannesburg_G0774_v4_2_p0035.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0049,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0049,"POLYGON ((28.03363725543022 -26.21614560484887, 28.03363725543022 -26.21592566370964, 28.033484369516373 -26.21592566370964, 28.033484369516373 -26.21614560484887, 28.03363725543022 -26.21614560484887))",previews/roof_shadow_dark_fixture/johannesburg_G0774_v4_2_p0049.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0101,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0101,"POLYGON ((28.037317246198654 -26.21712327003479, 28.037317246198654 -26.217033416032788, 28.037199229002 -26.217033416032788, 28.037199229002 -26.21712327003479, 28.037317246198654 -26.21712327003479))",previews/hvac_rooftop_equipment/johannesburg_G0774_v4_2_p0101.png,2026-05-13,,false
johannesburg_G0774_v4_2_p0111,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0774,v4_2,cls_pv_thermal_v2,0111,"POLYGON ((28.04056406021118 -26.218830496072766, 28.04056406021118 -26.218795627355565, 28.040539920330048 -26.218795627355565, 28.040539920330048 -26.218830496072766, 28.04056406021118 -26.218830496072766))",previews/roof_shadow_dark_fixture/johannesburg_G0774_v4_2_p0111.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0010,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0010,"POLYGON ((28.01561012864113 -26.205123066902164, 28.01561012864113 -26.20503723621368, 28.01555246114731 -26.20503723621368, 28.01555246114731 -26.205123066902164, 28.01561012864113 -26.205123066902164))",previews/corrugated_metal_roof/johannesburg_G0814_v4_2_p0010.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0017,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0017,"POLYGON ((28.01933839917183 -26.204291582107537, 28.01933839917183 -26.20425537228583, 28.019294142723083 -26.20425537228583, 28.019294142723083 -26.204291582107537, 28.01933839917183 -26.204291582107537))",previews/pergola_carport_shadow/johannesburg_G0814_v4_2_p0017.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0019,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0019,"POLYGON ((28.021236062049866 -26.20301619172097, 28.021236062049866 -26.202892810106267, 28.020996004343033 -26.202892810106267, 28.020996004343033 -26.20301619172097, 28.021236062049866 -26.20301619172097))",previews/hvac_rooftop_equipment/johannesburg_G0814_v4_2_p0019.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0021,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0021,"POLYGON ((28.012583255767822 -26.205545514822, 28.012583255767822 -26.205493211746216, 28.01253229379654 -26.205493211746216, 28.01253229379654 -26.205545514822, 28.012583255767822 -26.205545514822))",previews/pergola_carport_shadow/johannesburg_G0814_v4_2_p0021.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0026,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0026,"POLYGON ((28.017026335000992 -26.205516010522842, 28.017026335000992 -26.20542481541633, 28.016972690820694 -26.20542481541633, 28.016972690820694 -26.205516010522842, 28.017026335000992 -26.205516010522842))",previews/pergola_carport_shadow/johannesburg_G0814_v4_2_p0026.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0027,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0027,"POLYGON ((28.017004877328873 -26.20562598109246, 28.017004877328873 -26.205534785985943, 28.01694855093956 -26.205534785985943, 28.01694855093956 -26.20562598109246, 28.017004877328873 -26.20562598109246))",previews/pergola_carport_shadow/johannesburg_G0814_v4_2_p0027.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0028,skylight_roof_window,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0028,"POLYGON ((28.01605135202408 -26.2058325111866, 28.01605135202408 -26.205789595842358, 28.015957474708557 -26.205789595842358, 28.015957474708557 -26.2058325111866, 28.01605135202408 -26.2058325111866))",previews/skylight_roof_window/johannesburg_G0814_v4_2_p0028.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0032,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0032,"POLYGON ((28.01747828722 -26.207115948200222, 28.01747828722 -26.207079738378514, 28.017403185367584 -26.207079738378514, 28.017403185367584 -26.207115948200222, 28.01747828722 -26.207115948200222))",previews/pergola_carport_shadow/johannesburg_G0814_v4_2_p0032.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0043,skylight_roof_window,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0043,"POLYGON ((28.015958815813065 -26.207680553197857, 28.015958815813065 -26.207626909017556, 28.01588773727417 -26.207626909017556, 28.01588773727417 -26.207680553197857, 28.015958815813065 -26.207680553197857))",previews/skylight_roof_window/johannesburg_G0814_v4_2_p0043.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0059,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0059,"POLYGON ((28.021394312381744 -26.20560720562935, 28.021394312381744 -26.205556243658062, 28.02123337984085 -26.205556243658062, 28.02123337984085 -26.20560720562935, 28.021394312381744 -26.20560720562935))",previews/pergola_carport_shadow/johannesburg_G0814_v4_2_p0059.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0072,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0072,"POLYGON ((28.01377147436142 -26.210309118032455, 28.01377147436142 -26.21021389961242, 28.013678938150406 -26.21021389961242, 28.013678938150406 -26.210309118032455, 28.01377147436142 -26.210309118032455))",previews/pergola_carport_shadow/johannesburg_G0814_v4_2_p0072.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0077,other_unknown,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0077,"POLYGON ((28.016009777784348 -26.20919466018677, 28.016009777784348 -26.2091101706028, 28.015933334827423 -26.2091101706028, 28.015933334827423 -26.20919466018677, 28.016009777784348 -26.20919466018677))",previews/other_unknown/johannesburg_G0814_v4_2_p0077.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0089,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0089,"POLYGON ((28.017754554748535 -26.21035471558571, 28.017754554748535 -26.210169643163674, 28.017564117908478 -26.210169643163674, 28.017564117908478 -26.21035471558571, 28.017754554748535 -26.21035471558571))",previews/solar_thermal_water_heater/johannesburg_G0814_v4_2_p0089.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0109,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0109,"POLYGON ((28.022689819335938 -26.21054515242577, 28.022689819335938 -26.209878623485555, 28.021682649850845 -26.209878623485555, 28.021682649850845 -26.21054515242577, 28.022689819335938 -26.21054515242577))",previews/corrugated_metal_roof/johannesburg_G0814_v4_2_p0109.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0113,skylight_roof_window,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0113,"POLYGON ((28.012508153915405 -26.211270689964294, 28.012508153915405 -26.21123045682907, 28.01242634654045 -26.21123045682907, 28.01242634654045 -26.211270689964294, 28.012508153915405 -26.211270689964294))",previews/skylight_roof_window/johannesburg_G0814_v4_2_p0113.png,2026-05-13,,false
johannesburg_G0814_v4_2_p0117,ground_road_marking,A2,johannesburg,geid_2024_02,G0814,v4_2,cls_pv_thermal_v2,0117,"POLYGON ((28.01905408501625 -26.210862994194027, 28.01905408501625 -26.210782527923577, 28.018893152475357 -26.210782527923577, 28.018893152475357 -26.210862994194027, 28.01905408501625 -26.210862994194027))",previews/ground_road_marking/johannesburg_G0814_v4_2_p0117.png,2026-05-13,,false
johannesburg_G0854_v4_2_p0006,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0854,v4_2,cls_pv_thermal_v2,0006,"POLYGON ((28.02872747182846 -26.194183677434918, 28.02872747182846 -26.194120645523068, 28.02866443991661 -26.194120645523068, 28.02866443991661 -26.194183677434918, 28.02872747182846 -26.194183677434918))",previews/hvac_rooftop_equipment/johannesburg_G0854_v4_2_p0006.png,2026-05-13,,false
johannesburg_G0854_v4_2_p0020,skylight_roof_window,A2,johannesburg,geid_2024_02,G0854,v4_2,cls_pv_thermal_v2,0020,"POLYGON ((28.023631274700165 -26.199409961700447, 28.023631274700165 -26.19933485984802, 28.02358567714691 -26.19933485984802, 28.02358567714691 -26.199409961700447, 28.023631274700165 -26.199409961700447))",previews/skylight_roof_window/johannesburg_G0854_v4_2_p0020.png,2026-05-13,,false
johannesburg_G0854_v4_2_p0031,skylight_roof_window,A2,johannesburg,geid_2024_02,G0854,v4_2,cls_pv_thermal_v2,0031,"POLYGON ((28.024517744779587 -26.19987800717354, 28.024517744779587 -26.199452877044667, 28.02445739507675 -26.199452877044667, 28.02445739507675 -26.19987800717354, 28.024517744779587 -26.19987800717354))",previews/skylight_roof_window/johannesburg_G0854_v4_2_p0031.png,2026-05-13,,false
johannesburg_G0854_v4_2_p0032,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0854,v4_2,cls_pv_thermal_v2,0032,"POLYGON ((28.024051040410995 -26.199910193681724, 28.024051040410995 -26.19980156421661, 28.024000078439713 -26.19980156421661, 28.024000078439713 -26.199910193681724, 28.024051040410995 -26.199910193681724))",previews/corrugated_metal_roof/johannesburg_G0854_v4_2_p0032.png,2026-05-13,,false
johannesburg_G0854_v4_2_p0033,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0854,v4_2,cls_pv_thermal_v2,0033,"POLYGON ((28.02393838763237 -26.199922263622287, 28.02393838763237 -26.19981497526168, 28.02388742566109 -26.19981497526168, 28.02388742566109 -26.199922263622287, 28.02393838763237 -26.199922263622287))",previews/corrugated_metal_roof/johannesburg_G0854_v4_2_p0033.png,2026-05-13,,false
johannesburg_G0854_v4_2_p0038,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0854,v4_2,cls_pv_thermal_v2,0038,"POLYGON ((28.0261592566967 -26.19906529784202, 28.0261592566967 -26.199011653661717, 28.026093542575836 -26.199011653661717, 28.026093542575836 -26.19906529784202, 28.0261592566967 -26.19906529784202))",previews/corrugated_metal_roof/johannesburg_G0854_v4_2_p0038.png,2026-05-13,,false
johannesburg_G0854_v4_2_p0049,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0854,v4_2,cls_pv_thermal_v2,0049,"POLYGON ((28.02508369088173 -26.199798882007602, 28.02508369088173 -26.199683547019955, 28.025028705596924 -26.199683547019955, 28.025028705596924 -26.199798882007602, 28.02508369088173 -26.199798882007602))",previews/corrugated_metal_roof/johannesburg_G0854_v4_2_p0049.png,2026-05-13,,false
johannesburg_G0854_v4_2_p0053,other_unknown,A2,johannesburg,geid_2024_02,G0854,v4_2,cls_pv_thermal_v2,0053,"POLYGON ((28.02779540419579 -26.199651360511783, 28.02779540419579 -26.199596375226978, 28.027710914611816 -26.199596375226978, 28.027710914611816 -26.199651360511783, 28.02779540419579 -26.199651360511783))",previews/other_unknown/johannesburg_G0854_v4_2_p0053.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0002,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0002,"POLYGON ((28.025047481060028 -26.185870170593265, 28.025047481060028 -26.18578970432281, 28.025028705596924 -26.18578970432281, 28.025028705596924 -26.185870170593265, 28.025047481060028 -26.185870170593265))",previews/pergola_carport_shadow/johannesburg_G0889_v4_2_p0002.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0004,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0004,"POLYGON ((28.028195053339005 -26.185074895620346, 28.028195053339005 -26.1850319802761, 28.028111904859543 -26.1850319802761, 28.028111904859543 -26.185074895620346, 28.028195053339005 -26.185074895620346))",previews/roof_shadow_dark_fixture/johannesburg_G0889_v4_2_p0004.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0016,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0016,"POLYGON ((28.030690848827366 -26.186285912990563, 28.030690848827366 -26.18626311421394, 28.03064927458763 -26.18626311421394, 28.03064927458763 -26.186285912990563, 28.030690848827366 -26.186285912990563))",previews/solar_thermal_water_heater/johannesburg_G0889_v4_2_p0016.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0020,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0020,"POLYGON ((28.026623278856277 -26.1885778605938, 28.026623278856277 -26.188447773456573, 28.026483803987503 -26.188447773456573, 28.026483803987503 -26.1885778605938, 28.026623278856277 -26.1885778605938))",previews/pergola_carport_shadow/johannesburg_G0889_v4_2_p0020.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0021,skylight_roof_window,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0021,"POLYGON ((28.02629068493843 -26.18861943483353, 28.02629068493843 -26.18848398327827, 28.02616596221924 -26.18848398327827, 28.02616596221924 -26.18861943483353, 28.02629068493843 -26.18861943483353))",previews/skylight_roof_window/johannesburg_G0889_v4_2_p0021.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0022,skylight_roof_window,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0022,"POLYGON ((28.02559867501259 -26.18869721889496, 28.02559867501259 -26.188632845878598, 28.02553564310074 -26.188632845878598, 28.02553564310074 -26.18869721889496, 28.02559867501259 -26.18869721889496))",previews/skylight_roof_window/johannesburg_G0889_v4_2_p0022.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0023,skylight_roof_window,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0023,"POLYGON ((28.025428354740146 -26.188717335462567, 28.025428354740146 -26.188654303550717, 28.0253666639328 -26.188654303550717, 28.0253666639328 -26.188717335462567, 28.025428354740146 -26.188717335462567))",previews/skylight_roof_window/johannesburg_G0889_v4_2_p0023.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0036,other_unknown,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0036,"POLYGON ((28.02630141377449 -26.19044333696366, 28.02630141377449 -26.190412491559982, 28.026262521743774 -26.190412491559982, 28.026262521743774 -26.19044333696366, 28.02630141377449 -26.19044333696366))",previews/other_unknown/johannesburg_G0889_v4_2_p0036.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0040,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0040,"POLYGON ((28.02679091691971 -26.191636919975277, 28.02679091691971 -26.191540360450734, 28.026713132858276 -26.191540360450734, 28.026713132858276 -26.191636919975277, 28.02679091691971 -26.191636919975277))",previews/hvac_rooftop_equipment/johannesburg_G0889_v4_2_p0040.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0043,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0043,"POLYGON ((28.02956834435463 -26.19000345468522, 28.02956834435463 -26.189949810504906, 28.02938997745514 -26.189949810504906, 28.02938997745514 -26.19000345468522, 28.02956834435463 -26.19000345468522))",previews/roof_shadow_dark_fixture/johannesburg_G0889_v4_2_p0043.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0044,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0044,"POLYGON ((28.02881732583046 -26.190173774957657, 28.02881732583046 -26.19005978107452, 28.028582632541656 -26.19005978107452, 28.028582632541656 -26.190173774957657, 28.02881732583046 -26.190173774957657))",previews/pergola_carport_shadow/johannesburg_G0889_v4_2_p0044.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0053,ground_road_marking,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0053,"POLYGON ((28.02850753068924 -26.192350387573242, 28.02850753068924 -26.192169338464737, 28.028416335582733 -26.192169338464737, 28.028416335582733 -26.192350387573242, 28.02850753068924 -26.192350387573242))",previews/ground_road_marking/johannesburg_G0889_v4_2_p0053.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0055,skylight_roof_window,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0055,"POLYGON ((28.02923172712326 -26.192586421966556, 28.02923172712326 -26.192556917667382, 28.02914723753929 -26.192556917667382, 28.02914723753929 -26.192586421966556, 28.02923172712326 -26.192586421966556))",previews/skylight_roof_window/johannesburg_G0889_v4_2_p0055.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0059,skylight_roof_window,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0059,"POLYGON ((28.031675219535828 -26.19134858250618, 28.031675219535828 -26.191233247518536, 28.031637668609623 -26.191233247518536, 28.031637668609623 -26.19134858250618, 28.031675219535828 -26.19134858250618))",previews/skylight_roof_window/johannesburg_G0889_v4_2_p0059.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0060,other_unknown,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0060,"POLYGON ((28.032163381576538 -26.191462576389316, 28.032163381576538 -26.19130164384842, 28.031755685806274 -26.19130164384842, 28.031755685806274 -26.191462576389316, 28.032163381576538 -26.191462576389316))",previews/other_unknown/johannesburg_G0889_v4_2_p0060.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0061,other_unknown,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0061,"POLYGON ((28.03108111023903 -26.19146659970284, 28.03108111023903 -26.191438436508182, 28.03104892373085 -26.191438436508182, 28.03104892373085 -26.19146659970284, 28.03108111023903 -26.19146659970284))",previews/other_unknown/johannesburg_G0889_v4_2_p0061.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0062,skylight_roof_window,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0062,"POLYGON ((28.03256705403328 -26.191623508930206, 28.03256705403328 -26.191555112600327, 28.032439649105072 -26.191555112600327, 28.032439649105072 -26.191623508930206, 28.03256705403328 -26.191623508930206))",previews/skylight_roof_window/johannesburg_G0889_v4_2_p0062.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0065,skylight_roof_window,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0065,"POLYGON ((28.029233068227768 -26.19262933731079, 28.029233068227768 -26.192586421966546, 28.02914991974831 -26.192586421966546, 28.02914991974831 -26.19262933731079, 28.029233068227768 -26.19262933731079))",previews/skylight_roof_window/johannesburg_G0889_v4_2_p0065.png,2026-05-13,,false
johannesburg_G0889_v4_2_p0067,ground_road_marking,A2,johannesburg,geid_2024_02,G0889,v4_2,cls_pv_thermal_v2,0067,"POLYGON ((28.02864968776703 -26.192798316478733, 28.02864968776703 -26.19258642196655, 28.02856519818306 -26.19258642196655, 28.02856519818306 -26.192798316478733, 28.02864968776703 -26.192798316478733))",previews/ground_road_marking/johannesburg_G0889_v4_2_p0067.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0001,ground_road_marking,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0001,"POLYGON ((28.032825887203217 -26.186119616031647, 28.032825887203217 -26.185902357101433, 28.03270787000656 -26.185902357101433, 28.03270787000656 -26.186119616031647, 28.032825887203217 -26.186119616031647))",previews/ground_road_marking/johannesburg_G0890_v4_2_p0001.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0003,ground_road_marking,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0003,"POLYGON ((28.033124953508377 -26.18661716580391, 28.033124953508377 -26.186399906873692, 28.033006936311722 -26.186399906873692, 28.033006936311722 -26.18661716580391, 28.033124953508377 -26.18661716580391))",previews/ground_road_marking/johannesburg_G0890_v4_2_p0003.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0006,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0006,"POLYGON ((28.040458112955093 -26.18500918149948, 28.040458112955093 -26.184976994991295, 28.040352165699005 -26.184976994991295, 28.040352165699005 -26.18500918149948, 28.040458112955093 -26.18500918149948))",previews/roof_shadow_dark_fixture/johannesburg_G0890_v4_2_p0006.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0010,skylight_roof_window,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0010,"POLYGON ((28.037667274475098 -26.18884339928627, 28.037667274475098 -26.18880584836005, 28.0375774204731 -26.18880584836005, 28.0375774204731 -26.18884339928627, 28.037667274475098 -26.18884339928627))",previews/skylight_roof_window/johannesburg_G0890_v4_2_p0010.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0011,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0011,"POLYGON ((28.035624772310257 -26.189244389533997, 28.035624772310257 -26.18903383612632, 28.03551882505417 -26.18903383612632, 28.03551882505417 -26.189244389533997, 28.035624772310257 -26.189244389533997))",previews/pergola_carport_shadow/johannesburg_G0890_v4_2_p0011.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0012,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0012,"POLYGON ((28.037479519844055 -26.189737915992733, 28.037479519844055 -26.189562231302254, 28.037421852350235 -26.189562231302254, 28.037421852350235 -26.189737915992733, 28.037479519844055 -26.189737915992733))",previews/pergola_carport_shadow/johannesburg_G0890_v4_2_p0012.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0013,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0013,"POLYGON ((28.037322610616684 -26.18984788656235, 28.037322610616684 -26.189756691455834, 28.03697258234024 -26.189756691455834, 28.03697258234024 -26.18984788656235, 28.037322610616684 -26.18984788656235))",previews/pergola_carport_shadow/johannesburg_G0890_v4_2_p0013.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0018,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0018,"POLYGON ((28.042074143886566 -26.187622994184487, 28.042074143886566 -26.187574714422222, 28.041949421167374 -26.187574714422222, 28.041949421167374 -26.187622994184487, 28.042074143886566 -26.187622994184487))",previews/corrugated_metal_roof/johannesburg_G0890_v4_2_p0018.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0037,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0037,"POLYGON ((28.03256705403328 -26.191623508930206, 28.03256705403328 -26.191555112600323, 28.03244099020958 -26.191555112600323, 28.03244099020958 -26.191623508930206, 28.03256705403328 -26.191623508930206))",previews/pergola_carport_shadow/johannesburg_G0890_v4_2_p0037.png,2026-05-13,,false
johannesburg_G0890_v4_2_p0050,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0890,v4_2,cls_pv_thermal_v2,0050,"POLYGON ((28.037522435188293 -26.191706657409664, 28.037522435188293 -26.191553771495812, 28.036973923444748 -26.191553771495812, 28.036973923444748 -26.191706657409664, 28.037522435188293 -26.191706657409664))",previews/roof_shadow_dark_fixture/johannesburg_G0890_v4_2_p0050.png,2026-05-13,,false
