chip_filename,split,label,subtype,grid_id,detector,source_bucket
jhbcbd_v4_2_G0855_p0082__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0855,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0000__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0003__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0015__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0018__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0025__hvac_rooftop_equipment.png,train,non_pv,hvac_rooftop_equipment,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0029__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0033__roof_shadow_dark_fixture.png,train,non_pv,roof_shadow_dark_fixture,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0037__roof_shadow_dark_fixture.png,train,non_pv,roof_shadow_dark_fixture,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0038__roof_shadow_dark_fixture.png,train,non_pv,roof_shadow_dark_fixture,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0041__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0046__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0047__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0048__roof_shadow_dark_fixture.png,train,non_pv,roof_shadow_dark_fixture,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0049__other_unknown.png,train,non_pv,other_unknown,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0856_p0062__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0856,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0000__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0001__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0002__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0007__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0008__ground_road_marking.png,train,non_pv,ground_road_marking,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0012__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0013__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0018__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0019__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0032__hvac_rooftop_equipment.png,train,non_pv,hvac_rooftop_equipment,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0033__ground_road_marking.png,train,non_pv,ground_road_marking,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0034__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0044__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0045__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0048__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0050__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0051__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0055__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0056__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0067__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0068__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0069__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0070__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0076__hvac_rooftop_equipment.png,train,non_pv,hvac_rooftop_equipment,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0082__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0857_p0083__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0857,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0003__hvac_rooftop_equipment.png,train,non_pv,hvac_rooftop_equipment,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0006__roof_shadow_dark_fixture.png,train,non_pv,roof_shadow_dark_fixture,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0011__pergola_carport_shadow.png,train,non_pv,pergola_carport_shadow,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0017__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0019__hvac_rooftop_equipment.png,train,non_pv,hvac_rooftop_equipment,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0021__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0022__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0023__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0039__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0040__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0041__pergola_carport_shadow.png,train,non_pv,pergola_carport_shadow,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0046__roof_shadow_dark_fixture.png,train,non_pv,roof_shadow_dark_fixture,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0048__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0052__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0055__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0057__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0061__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0888_p0064__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0888,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0000__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0004__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0006__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0009__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0010__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0011__pergola_carport_shadow.png,train,non_pv,pergola_carport_shadow,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0012__pergola_carport_shadow.png,train,non_pv,pergola_carport_shadow,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0014__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0036__roof_shadow_dark_fixture.png,train,non_pv,roof_shadow_dark_fixture,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0041__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0051__pergola_carport_shadow.png,train,non_pv,pergola_carport_shadow,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0052__pergola_carport_shadow.png,train,non_pv,pergola_carport_shadow,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0053__pergola_carport_shadow.png,train,non_pv,pergola_carport_shadow,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0891_p0054__pergola_carport_shadow.png,train,non_pv,pergola_carport_shadow,G0891,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0000__other_unknown.png,train,non_pv,other_unknown,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0002__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0016__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0026__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0044__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0056__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0058__other_unknown.png,train,non_pv,other_unknown,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0061__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0072__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0077__other_unknown.png,train,non_pv,other_unknown,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0081__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0105__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0112__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0120__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0126__ground_road_marking.png,train,non_pv,ground_road_marking,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0144__ground_road_marking.png,train,non_pv,ground_road_marking,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0146__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0149__ground_road_marking.png,train,non_pv,ground_road_marking,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0151__roof_shadow_dark_fixture.png,train,non_pv,roof_shadow_dark_fixture,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0155__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0156__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0167__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0168__ground_road_marking.png,train,non_pv,ground_road_marking,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0922_p0179__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0922,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0008__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0015__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0018__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0029__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0032__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0050__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0057__ground_road_marking.png,train,non_pv,ground_road_marking,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0063__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0066__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0069__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0073__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0095__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0096__other_unknown.png,train,non_pv,other_unknown,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0099__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0102__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0103__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0105__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0132__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0134__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0149__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0163__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0166__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0167__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0186__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0923_p0199__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0923,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0003__ground_road_marking.png,train,non_pv,ground_road_marking,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0005__ground_road_marking.png,train,non_pv,ground_road_marking,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0006__ground_road_marking.png,train,non_pv,ground_road_marking,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0007__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0008__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0009__hvac_rooftop_equipment.png,train,non_pv,hvac_rooftop_equipment,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0012__hvac_rooftop_equipment.png,train,non_pv,hvac_rooftop_equipment,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0013__ground_road_marking.png,train,non_pv,ground_road_marking,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0014__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0925_p0037__ground_road_marking.png,train,non_pv,ground_road_marking,G0925,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0001__other_unknown.png,train,non_pv,other_unknown,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0004__ground_road_marking.png,train,non_pv,ground_road_marking,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0007__other_unknown.png,train,non_pv,other_unknown,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0010__solar_thermal_water_heater.png,train,non_pv,solar_thermal_water_heater,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0017__pergola_carport_shadow.png,train,non_pv,pergola_carport_shadow,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0019__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0020__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0041__actually_pv_mislabeled.png,train,pv,actually_pv_mislabeled,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0046__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0055__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0056__corrugated_metal_roof.png,train,non_pv,corrugated_metal_roof,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0926_p0058__skylight_roof_window.png,train,non_pv,skylight_roof_window,G0926,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0008__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0010__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0011__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0012__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0013__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0014__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0015__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0016__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0017__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0018__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0019__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0020__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0021__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0022__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0025__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0026__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0030__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0032__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0034__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0036__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0037__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0038__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0040__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
